DataType,Ask,Bid,LastPrice,StockPrice,Strike,Volatility,Volume,time_to_maturity,ImpliedVolatility
put,0.16,0.1,0.17,22.73,21,0.455348637,36,0.057534247,0.367193828
put,0.31,0.17,0.18,22.71,21.5,0.499941998,30,0.046575342,0.392584199
put,0.36,0.27,0.37,22.73,22,0.455348637,5,0.057534247,0.331061377
put,0.52,0.44,0.5,22.73,22.5,0.455348637,2,0.057534247,0.309577217
put,0.79,0.71,0.68,22.71,23,0.499941998,1,0.046575342,0.313483428
put,1.1,1,0.91,23.81,23.5,0.656954515,12,0.090410959,0.306647559
put,1.41,1.28,1.36,22.73,24,0.455348637,2,0.057534247,0.258796475
put,1.81,1.69,2.05,22.93,24.5,0.474127141,20,0.052054795,0.203132969
put,2.34,2.12,2.39,22.93,25,0.474127141,2,0.054794521,0.296882031
put,3,2.57,2.88,22.93,25.5,0.474127141,1,0.052054795,0.503911211
put,2.87,2.75,2.94,23.81,26,0.656954515,1,0.090410959,1.00E-05
put,3.75,3.65,4.27,23.81,27,0.656954515,70,0.090410959,1.00E-05
put,4.9,4.55,4.27,23.81,28,0.656954515,5,0.090410959,1.00E-05
put,0.04,0.01,0.02,22.93,18,0.40626049,1,0.071232877,0.500005
put,0.12,0.06,0.12,22.67,19,0.388059907,119,0.084931507,0.513676738
put,0.17,0.11,0.27,22.7,19.5,0.719893194,6,0.090410959,0.503911211
put,0.11,0.06,0.08,22.71,20,0.44174205,5,0.065753425,0.388677988
put,0.17,0.1,0.12,22.71,20.5,0.44174205,16,0.065753425,0.380865566
put,0.25,0.16,0.17,22.71,21,0.44174205,7,0.065753425,0.370123486
put,0.34,0.26,0.25,22.71,21.5,0.44174205,16,0.065753425,0.348639326
put,0.44,0.38,0.39,22.71,22,0.44174205,50,0.065753425,0.317877915
put,0.62,0.53,0.81,22.93,22.5,0.40626049,10,0.073972603,0.305182729
put,0.86,0.77,1,22.93,23,0.40626049,1,0.073972603,0.295905479
put,1.13,1.05,1.13,22.93,23.5,0.40626049,2,0.071232877,0.274421318
put,1.5,1.38,1.88,22.26,24,0.388680368,6,0.082191781,0.273444766
put,2.3,2.18,2.39,22.73,25,0.401205027,1,0.076712329,0.187508125
put,3.35,3.2,3.15,23.81,26.5,0.596314436,2,0.109589041,1.00E-05
put,4.5,4,4.28,22.73,27,0.401205027,1,0.076712329,0.558598164
put,7.55,6.9,7.33,22.93,30,0.40626049,1,0.071232877,0.824220508
put,0.04,0,0.03,22.7,15,0.657725994,10,0.112328767,0.656253438
put,0.04,0,0.01,22.71,16,0.391214005,1,0.084931507,0.562504375
put,0.04,0.02,0.02,22.71,17,0.391214005,6,0.084931507,0.507817422
put,0.05,0.02,0.03,22.71,17.5,0.391214005,4,0.084931507,0.507817422
put,0.05,0.03,0.04,22.71,18,0.391214005,1,0.084931507,0.460942891
put,0.08,0.05,0.06,22.71,19,0.391214005,80,0.084931507,0.410162148
put,0.12,0.1,0.11,22.71,20,0.391214005,63,0.084931507,0.351568984
put,0.19,0.16,0.16,22.71,20.5,0.391214005,3,0.084931507,0.349615879
put,0.31,0.23,0.23,22.71,21,0.391214005,216,0.084931507,0.358404854
put,0.38,0.34,0.34,22.71,21.5,0.391214005,43,0.084931507,0.326178613
put,0.53,0.49,0.45,22.71,22,0.391214005,92,0.084931507,0.317389639
put,0.74,0.67,0.68,22.71,22.5,0.391214005,35,0.084931507,0.314948257
put,1,0.92,0.93,22.71,23,0.391214005,238,0.084931507,0.313971704
put,1.3,1.22,1.13,22.71,23.5,0.391214005,30,0.084931507,0.31055377
put,1.66,1.58,1.47,22.71,24,0.391214005,3,0.084931507,0.31445998
put,2.54,2.32,2.35,22.71,25,0.391214005,17,0.084931507,0.357428301
put,3.4,3.25,3.25,22.71,26,0.391214005,10,0.084931507,0.347662773
put,4.2,4.05,4.2,22.93,27,0.371415672,18,0.093150685,1.00E-05
put,5.45,5.2,5.25,22.71,28,0.391214005,10,0.084931507,0.524418818
put,6.25,5.95,6.41,22.93,29,0.371415672,2,0.093150685,1.00E-05
put,7.45,6.9,7.67,22.26,30,0.690337699,5,0.101369863,0.644534805
put,10.3,7,9.34,22.7,31,0.657725994,10,0.112328767,0.859376406
put,0.06,0.03,0.03,22.71,18,0.360455604,1,0.104109589,0.433599414
put,0.08,0.03,0.08,22.93,18.5,0.660472259,1,0.109589041,0.416021465
put,0.11,0.06,0.11,22.71,19,0.360455604,5,0.104109589,0.402349727
put,0.14,0.08,0.14,22.93,19.5,0.660472259,8,0.109589041,0.380865566
put,0.18,0.13,0.14,22.71,20,0.360455604,1,0.104109589,0.361334512
put,0.25,0.19,0.23,22.71,20.5,0.360455604,1,0.104109589,0.349615879
put,0.34,0.28,0.29,22.71,21,0.360455604,1,0.104109589,0.337897246
put,0.46,0.4,0.45,22.71,21.5,0.360455604,10,0.104109589,0.328131719
put,0.63,0.56,0.63,22.71,22,0.360455604,66,0.104109589,0.323248955
put,0.84,0.76,0.9,22.71,22.5,0.360455604,5,0.104109589,0.319342744
put,1.03,0.95,1.13,22.93,23,0.660472259,10,0.109589041,0.294440649
put,1.31,1.23,1.53,22.93,23.5,0.660472259,26,0.109589041,0.285163398
put,1.74,1.61,1.59,22.71,24,0.360455604,10,0.104109589,0.315436533
put,2.02,1.9,2.29,22.93,24.5,0.660472259,2,0.109589041,0.272468213
put,2.39,2.3,2.58,22.93,25,0.660472259,10,0.109589041,0.240241973
put,3.25,3.15,3.76,22.93,26,0.660472259,4,0.109589041,1.00E-05
put,0.09,0.04,0.11,21.9,15,0.514469129,2,0.197260274,0.576176113
put,0.08,0.05,0.07,22.93,16,0.547540065,39,0.169863014,0.500005
put,0.11,0.08,0.1,22.71,17,0.557487966,1,0.161643836,0.474614629
put,0.17,0.13,0.18,22.93,18,0.547540065,14,0.169863014,0.445318047
put,0.25,0.23,0.25,22.71,19,0.557487966,35,0.161643836,0.410162148
put,0.41,0.4,0.4,22.71,20,0.557487966,124,0.161643836,0.393560752
put,0.69,0.62,0.65,22.71,21,0.557487966,82,0.161643836,0.390631094
put,1.05,0.97,1.01,22.71,22,0.557487966,12,0.161643836,0.380865566
put,1.56,1.45,1.48,22.71,23,0.557487966,49,0.161643836,0.381842119
put,2.13,2.06,2.1,22.71,24,0.557487966,17,0.161643836,0.368658657
put,2.88,2.75,2.67,22.71,25,0.557487966,15,0.161643836,0.378424185
put,3.7,3.6,3.54,22.71,26,0.557487966,100,0.161643836,0.387701436
put,4.6,4.4,4.45,22.71,27,0.557487966,10,0.161643836,0.40723249
put,5.5,5.35,5.23,22.71,28,0.557487966,1,0.161643836,0.412115254
put,6.45,6.25,6.25,22.71,29,0.557487966,100,0.161643836,0.42871665
put,7.3,7,8,22.76,30,0.541164854,3,0.175342466,0.296882031
put,8.6,7.8,8.4,22.71,31,0.557487966,10,0.161643836,0.602543037
put,9.95,8.35,9.93,22.76,32,0.541164854,50,0.175342466,0.805666006
put,10.95,9.25,10.2,22.73,33,0.546648223,5,0.17260274,0.849610879
put,11.4,11,11.3,22.93,34,0.547540065,100,0.169863014,0.576176113
put,12.45,12,12.45,22.93,35,0.547540065,93,0.169863014,0.654300332
put,12.85,12.3,13.63,23.81,36,0.469473528,1,0.205479452,1.00E-05
put,13.85,13.45,8.4,23.81,37,0.469473528,1,0.205479452,1.00E-05
put,17.75,14,15.9,21.77,38,0.510426448,25,0.191780822,1.007817461
put,15.65,15.45,15.4,23.81,39,0.469473528,16,0.205479452,1.00E-05
put,17.3,16.3,18.5,23.81,40,0.469473528,2,0.205479452,0.546879531
put,17.65,17.25,12.1,23.81,41,0.469473528,6,0.205479452,1.00E-05
put,18.65,18.45,11.25,23.81,42,0.469473528,18,0.205479452,1.00E-05
put,22.95,20.15,16.36,23.81,45,0.469473528,1,0.205479452,1.255863096
put,24.2,20.85,15,23.81,46,0.469473528,1,0.205479452,1.398440508
put,26.75,26.3,26.35,23.81,50,0.469473528,4,0.205479452,1.00E-05
put,31.85,31.3,25.55,23.81,55,0.469473528,10,0.205479452,1.00E-05
put,0.13,0.07,0.12,22.7,13,0.470925464,15,0.438356164,0.507817422
put,0.13,0.08,0.2,23.81,14,0.446595335,1,0.454794521,0.474614629
put,0.21,0.14,0.16,22.71,15,0.427042784,101,0.410958904,0.466802207
put,0.38,0.29,0.33,22.7,16,0.470925464,4,0.438356164,0.482427051
put,0.42,0.35,0.36,22.71,17,0.427042784,3,0.410958904,0.433111138
put,0.59,0.52,0.56,22.71,18,0.427042784,28,0.410958904,0.420904229
put,0.81,0.75,0.79,22.71,19,0.427042784,1,0.410958904,0.410162148
put,1.09,1.04,1.09,22.71,20,0.427042784,8,0.410958904,0.399908345
put,1.46,1.39,1.43,22.71,21,0.427042784,5,0.410958904,0.395513857
put,1.91,1.84,1.83,22.71,22,0.427042784,15,0.410958904,0.393072476
put,2.43,2.37,2.5,22.71,23,0.427042784,5,0.410958904,0.390142817
put,3.05,2.98,3.2,22.71,24,0.427042784,16,0.410958904,0.393072476
put,3.75,3.6,3.55,22.71,25,0.427042784,10,0.410958904,0.399420068
put,4.4,4.25,4.55,22.93,26,0.423624277,6,0.419178082,0.386724883
put,5.7,5.55,5.6,22.67,27,0.417329923,25,0.430136986,0.488286367
put,6.1,6,5.95,22.71,28,0.427042784,17,0.410958904,0.411626978
put,6.9,6.7,6.95,22.73,29,0.42126822,20,0.421917808,0.402349727
put,7.75,7.6,8.11,22.76,30,0.419537379,21,0.424657534,0.39649041
put,8.7,8.45,8.94,22.93,31,0.423624277,8,0.419178082,0.411138701
put,10.2,9.45,10.95,21.81,32,0.461971142,10,0.443835616,0.567875415
put,10.6,10.4,11.35,22.76,33,0.419537379,142,0.424657534,0.431646309
put,11.85,11.35,12.3,22.76,34,0.419537379,50,0.424657534,0.535160898
put,12.05,11.8,12.74,23.81,35,0.446595335,5,0.454794521,1.00E-05
put,13.65,13.3,13.79,22.26,36,0.417777818,10,0.42739726,0.518559502
put,14.45,13.7,14.05,23.81,37,0.446595335,32,0.454794521,0.452153916
put,16.55,13.3,14.2,23.81,38,0.446595335,2,0.454794521,0.806642559
put,16.95,16.35,16.94,23.81,40,0.446595335,4,0.454794521,1.00E-05
put,19.55,18.15,18.76,23.81,42,0.446595335,30,0.454794521,0.59277751
put,0.15,0.09,0.12,22.93,12,0.43434154,10,0.591780822,0.519536055
put,0.2,0.13,0.17,22.93,13,0.43434154,1,0.591780822,0.494145684
put,0.31,0.22,0.29,21.9,14,0.431484933,1,0.619178082,0.491216025
put,0.37,0.3,0.3,22.71,15,0.436287776,25,0.583561644,0.45703668
put,0.47,0.4,0.48,22.71,16,0.436287776,10,0.583561644,0.433599414
put,0.75,0.68,0.76,22.67,17,0.439444546,15,0.602739726,0.449712534
put,0.89,0.79,0.81,22.71,18,0.436287776,10,0.583561644,0.42066009
put,1.13,1.06,1.26,22.76,19,0.439552216,900,0.597260274,0.406255938
put,1.51,1.41,1.45,22.71,20,0.436287776,260,0.583561644,0.408209043
put,1.94,1.8,1.82,22.71,21,0.436287776,3,0.583561644,0.407720767
put,2.41,2.27,2.29,22.71,22,0.436287776,1,0.583561644,0.40454697
put,2.96,2.85,2.93,22.71,23,0.436287776,10,0.583561644,0.40454697
put,3.85,3.7,4.45,21.81,24,0.430980327,11,0.616438356,0.445806323
put,4.15,4,4.28,22.93,25,0.43434154,9,0.591780822,0.394537305
put,4.95,4.8,4.85,22.71,26,0.436287776,11,0.583561644,0.408941458
put,6,5.85,6.05,22.93,27.5,0.43434154,10,0.591780822,0.396734548
put,8.1,7.95,8.65,22.76,30,0.439552216,50,0.597260274,0.405279385
put,9.55,9.3,9.98,21.9,31,0.431484933,4,0.619178082,0.513920876
put,10.8,10.35,10.4,22.71,32.5,0.436287776,2,0.583561644,0.508793975
put,11.35,11.1,6.8,23.81,34,0.415680916,18,0.62739726,0.275397871
put,13.1,12.7,12.7,22.71,35,0.436287776,10,0.583561644,0.526371924
put,14.5,14,14.47,22.7,36,0.435429327,4,0.610958904,0.578617495
put,15.45,14.3,15.32,22.71,37.5,0.436287776,10,0.583561644,0.54297332
put,18.65,17.3,17.55,22.73,40,0.433856946,1,0.594520548,0.593754063
put,19.8,18.75,19.25,23.81,42.5,0.415680916,30,0.62739726,0.320319297
put,21.2,19.95,21.5,23.81,44,0.415680916,40,0.62739726,1.00E-05
put,24.05,21.75,24,21.77,45,0.431937991,7,0.61369863,0.652347227
put,24.55,23.65,24.81,23.81,47.5,0.415680916,2,0.62739726,1.00E-05
put,27.65,26.15,27.45,23.81,50,0.415680916,60,0.62739726,0.638675488
put,30.25,28.25,23.6,23.81,52.5,0.415680916,5,0.62739726,0.702151416
put,32.8,30.75,32.4,23.81,55,0.415680916,20,0.62739726,0.746096289
put,34.6,32.75,21.25,23.81,57.5,0.415680916,15,0.62739726,1.00E-05
put,37.85,35.25,30.75,23.81,60,0.415680916,40,0.62739726,0.812501875
put,43.4,40.1,35.69,23.81,65,0.415680916,15,0.62739726,1.006352625
put,48.1,45.1,29.55,23.81,70,0.415680916,1,0.62739726,0.974609629
put,53.1,50.05,52.2,23.81,75,0.415680916,16,0.62739726,1.014165085
put,0.33,0.23,0.26,22.71,14,0.423784348,1,0.660273973,0.469731865
put,2.04,1.9,1.95,22.71,21,0.423784348,2,0.660273973,0.398199377
put,0.81,0.63,0.68,22.71,13,0.397484185,10,1.580821918,0.449468396
put,1.28,1.12,1.25,22.71,15,0.397484185,2,1.580821918,0.435064243
put,2.34,2.2,2.29,22.71,18,0.397484185,2,1.580821918,0.427007683
put,3.25,3,3.45,22.93,20,0.396626083,2,1.589041096,0.423101472
put,4.9,4.6,4.83,22.93,23,0.396626083,5,1.589041096,0.41931733
put,6.15,5.8,6.03,22.71,25,0.397484185,21,1.580821918,0.416021465
put,10.1,9.4,10.3,22.76,30,0.414427286,25,1.594520548,0.442022181
put,12,10.7,12.05,23.81,33,0.40841485,16,1.624657534,0.391607646
put,14.45,13.2,14,22.71,35,0.397484185,3,1.580821918,0.466313931
put,15.55,14.2,15.6,23.81,37,0.40841485,1,1.624657534,0.400396621
put,21.2,16.65,20,21.81,40,0.413893748,1,1.61369863,0.696047961
put,20.15,18.8,19.77,23.81,42,0.40841485,3,1.624657534,0.406744214
put,24.4,20.5,17.6,23.81,45,0.40841485,90,1.624657534,0.581669222
put,25.1,22.3,24.24,23.81,47,0.40841485,50,1.624657534,0.445562185
put,29.3,25.1,22.84,23.81,50,0.40841485,18,1.624657534,0.617435466
put,34.4,29.9,26.63,23.81,55,0.40841485,10,1.624657534,0.668338278
put,39.2,34.7,38,23.81,60,0.40841485,1,1.624657534,0.681887947
put,0.11,0,0.05,125.2,97.5,0.129725679,2,0.052054795,1.156254219
put,1.6,0,0.1,125.2,98,0.129725679,1,0.052054795,1.881836528
put,0.17,0,0.13,124.76,107,0.104434888,1,0.038356164,0.79297082
put,0.03,0,0.02,121.96,108,0.142156784,6,0.016438356,0.585941641
put,0.16,0.03,0.04,125.19,109,0.101731407,13,0.04109589,0.718752813
put,0.04,0,0.03,121.96,110,0.142156784,11,0.016438356,0.531254688
put,4.4,3.9,3.45,122.5,126,0.179589569,7,0.021917808,0.510258804
put,1.51,0,0.24,125.2,85,0.115082861,11,0.071232877,1.49609627
put,0.04,0,0.07,121.96,104,0.152148783,4,0.032876712,0.45703668
put,0.06,0,0.04,123.09,105,0.1878171,38,0.02739726,0.458989785
put,0.07,0,0.05,121.96,106,0.152148783,11,0.032876712,0.445318047
put,0.1,0,0.04,121.96,107,0.152148783,11,0.032876712,0.447271152
put,0.13,0.06,0.05,123.09,108,0.1878171,6,0.02739726,0.442388389
put,0.06,0.01,0.05,121.96,109,0.152148783,11,0.035616438,0.363287617
put,0.09,0.07,0.06,123.09,110,0.1878171,8,0.02739726,0.36426417
put,0.08,0.03,0.07,121.96,111,0.152148783,13,0.035616438,0.33203793
put,0.11,0.09,0.09,123.09,112,0.1878171,2,0.02739726,0.326178613
put,0.12,0.07,0.13,121.96,113,0.152148783,7,0.035616438,0.306647559
put,0.08,0.06,0.07,122.93,114,0.122738762,10,0.024657534,0.258796475
put,0.13,0.08,0.08,122.93,115,0.122738762,3,0.024657534,0.258796475
put,0.2,0.15,0.19,123.09,116,0.1878171,2,0.02739726,0.256843369
put,0.18,0.14,0.15,122.93,117,0.122738762,10,0.024657534,0.221687471
put,0.23,0.19,0.2,122.93,118,0.122738762,45,0.024657534,0.206062627
put,0.32,0.27,0.35,122.93,119,0.122738762,3,0.024657534,0.194832271
put,0.45,0.4,0.41,122.93,120,0.122738762,153,0.024657534,0.183846052
put,0.64,0.58,0.55,122.93,121,0.122738762,16,0.024657534,0.173592249
put,0.91,0.85,0.81,122.93,122,0.122738762,413,0.024657534,0.163582583
put,1.3,1.22,1.14,122.93,123,0.122738762,17,0.024657534,0.155770161
put,1.85,1.74,1.58,122.93,124,0.122738762,26,0.024657534,0.152352227
put,2.54,2.4,2.47,122.93,125,0.122738762,112,0.024657534,0.151375674
put,4.85,1.66,3.24,122.93,126,0.122738762,5,0.024657534,0.374029697
put,4.35,3.9,4.26,123.09,127,0.1878171,4,0.02739726,0.184578467
put,0.49,0,0.21,123.04,108,0.135006639,1,0.071232877,0.454107021
put,0.33,0.13,0.3,121.96,113,0.159178224,66,0.052054795,0.296149617
put,0.23,0.14,0.17,122.93,115,0.149098693,4,0.043835616,0.226570234
put,0.56,0.32,0.57,121.42,116,0.15199893,2,0.057534247,0.26612062
put,0.68,0.41,0.71,121.42,117,0.15199893,42,0.057534247,0.257331646
put,0.86,0.55,1.18,121.42,118,0.15199893,1,0.057534247,0.25269302
put,0.62,0.44,0.58,123.09,119,0.153671596,2,0.046575342,0.19214675
put,0.84,0.58,0.72,123.09,120,0.153671596,11,0.046575342,0.18824054
put,1.08,0.69,0.83,122.93,121,0.149098693,4,0.043835616,0.18006191
put,2.16,1.67,1.6,122.5,122,0.150678835,5,0.060273973,0.246589565
put,2.69,2.19,2.87,121.96,123,0.159178224,1,0.054794521,0.250739915
put,3.2,2.32,1.78,124.76,124,0.117815612,22,0.076712329,0.247566118
put,3.1,2.71,3.13,123.09,125,0.153671596,11,0.046575342,0.176888114
put,5.15,3.65,4.1,121.96,126,0.159178224,1,0.052054795,0.3171455
put,5.9,4.15,2.12,123.04,127,0.135006639,1,0.071232877,0.324957922
put,6.85,4.7,3.68,123.04,128,0.135006639,125,0.071232877,0.35083657
put,7.9,4.55,4.63,123.04,129,0.135006639,60,0.071232877,0.385992468
put,0.12,0,0.11,120.76,100,0.150431468,2,0.084931507,0.416021465
put,0.11,0,0.05,122.93,105,0.152174323,2,0.063013699,0.326178613
put,0.31,0.15,0.22,122.32,110,0.15342916,4,0.082191781,0.303229624
put,0.31,0.14,0.23,123.09,112,0.151946296,20,0.065753425,0.264655791
put,0.5,0.32,0.55,121.42,114,0.148669543,8,0.076712329,0.258552336
put,0.62,0.38,0.53,121.96,115,0.143516186,12,0.071232877,0.254401987
put,0.43,0.31,0.34,122.93,116,0.152174323,2,0.063013699,0.205330212
put,0.56,0.4,0.51,123.09,117,0.151946296,20,0.065753425,0.201424001
put,0.67,0.49,0.53,122.93,118,0.152174323,4,0.063013699,0.191658474
put,0.81,0.64,0.62,122.93,119,0.152174323,6,0.063013699,0.181892947
put,1.66,1.23,1.46,121.96,120,0.143516186,2,0.073972603,0.232795758
put,1.39,1.08,0.98,122.93,121,0.152174323,1,0.063013699,0.178230874
put,1.72,1.42,1.61,123.09,122,0.151946296,1,0.065753425,0.171883281
put,2.87,2.58,3.05,121.42,123,0.148669543,24,0.076712329,0.225349543
put,4.6,4.05,4.35,120.76,124,0.150431468,33,0.084931507,0.320197228
put,4.35,3.6,3.85,121.96,125,0.143516186,5,0.073972603,0.253181296
put,7.75,6,7.15,121.42,128,0.148669543,2,0.076712329,0.373785559
put,8.05,5.85,4.45,123.04,129,0.122603649,2,0.090410959,0.338507592
put,0.06,0,0.02,125.2,55,0.122403394,1,0.128767123,1.039067305
put,0.06,0,0.01,125.2,60,0.122403394,1,0.128767123,0.929688203
put,0.07,0,0.01,125.2,65,0.122403394,2,0.128767123,0.851563984
put,0.07,0,0.06,125.2,70,0.122403394,3,0.128767123,0.757814922
put,0.06,0,0.01,125.2,75,0.122403394,12,0.128767123,0.660159648
put,0.07,0,0.05,125.2,80,0.122403394,10,0.128767123,0.589847852
put,0.05,0,0.02,120.76,85,0.138058531,200,0.104109589,0.539067109
put,0.05,0.01,0.05,122.93,90,0.13901109,11,0.082191781,0.462895996
put,0.07,0,0.06,122.93,92.5,0.13901109,4,0.082191781,0.445318047
put,0.11,0.03,0.06,122.93,95,0.13901109,6,0.082191781,0.437505625
put,0.11,0.04,0.05,123.09,97.5,0.143255742,14,0.084931507,0.399420068
put,0.11,0.08,0.12,122.93,100,0.13901109,31,0.082191781,0.361334512
put,0.18,0.12,0.14,122.93,105,0.13901109,617,0.082191781,0.313971704
put,0.19,0.1,0.18,122.93,107,0.14222098,2,0.079452055,0.286139951
put,0.21,0.17,0.21,122.93,108,0.14222098,7,0.079452055,0.275886147
put,0.26,0.22,0.23,122.93,110,0.13901109,70,0.082191781,0.255866816
put,0.28,0.24,0.26,122.93,111,0.14222098,4,0.079452055,0.243659907
put,0.37,0.25,0.3,123.09,112,0.143255742,8,0.084931507,0.243659907
put,0.36,0.31,0.34,122.93,113,0.14222098,2,0.079452055,0.224372991
put,0.44,0.35,0.57,122.93,114,0.13901109,6,0.082191781,0.219001951
put,0.52,0.43,0.45,122.93,115,0.13901109,64,0.082191781,0.211433667
put,0.62,0.5,0.5,122.93,116,0.13901109,8,0.082191781,0.204109521
put,0.71,0.61,0.63,122.93,117,0.13901109,59,0.082191781,0.19361158
put,0.79,0.74,0.74,122.93,118,0.13901109,26,0.082191781,0.180428118
put,1.06,0.92,0.94,122.93,119,0.13901109,2,0.082191781,0.182015016
put,1.28,1.14,1.08,122.93,120,0.13901109,115,0.082191781,0.175301216
put,1.47,1.33,1.32,122.93,121,0.14222098,48,0.079452055,0.162850168
put,1.89,1.76,1.8,122.93,122,0.13901109,95,0.082191781,0.163338445
put,2.33,2.17,2.06,122.93,123,0.13901109,9,0.082191781,0.160530856
put,2.84,2.67,2.48,122.93,124,0.14222098,15,0.079452055,0.157845336
put,3.35,3.25,3.34,122.93,125,0.13901109,3,0.082191781,0.149910845
put,8.65,8.2,9,121.42,130,0.146321111,5,0.095890411,0.286017882
put,13.25,11.85,9.4,123.04,135,0.125596824,10,0.109589041,0.340338628
put,0.21,0,0.1,121.96,95,0.135960242,1,0.109589041,0.439947007
put,0.81,0.44,0.6,120.76,110,0.135225604,10,0.123287671,0.313727566
put,0.64,0.47,0.57,121.96,112,0.135960242,1,0.109589041,0.257331646
put,0.5,0.35,0.37,122.93,113,0.143420389,13,0.101369863,0.222419885
put,0.63,0.44,0.49,123.09,114,0.145070392,5,0.104109589,0.221199194
put,0.69,0.54,0.62,123.09,115,0.145070392,2,0.104109589,0.209846769
put,0.86,0.62,0.74,123.09,116,0.145070392,2,0.104109589,0.208259871
put,1.07,0.75,0.95,123.09,117,0.145070392,1,0.104109589,0.207161249
put,1.24,0.89,1.02,122.93,118,0.143420389,12,0.101369863,0.200081241
put,1.37,1.09,1.04,122.93,119,0.143420389,1,0.101369863,0.187874332
put,1.77,1.35,1.49,123.09,120,0.145070392,10,0.104109589,0.192635027
put,2.06,1.61,1.89,123.09,121,0.145070392,4,0.104109589,0.186287434
put,2.38,1.98,2.31,123.09,122,0.145070392,10,0.104109589,0.178963289
put,4.15,3.1,2.55,123.04,124,0.119347367,2,0.128767123,0.225959889
put,5.65,5,5.6,121.42,126,0.136616036,4,0.115068493,0.245124736
put,6.25,4.1,6.53,121.96,127,0.135960242,1,0.109589041,0.241340594
put,8.05,7.35,8.18,121.96,129,0.135960242,1,0.112328767,0.269050278
put,0.05,0.01,0.13,122.93,80,0.129483857,5,0.156164384,0.447271152
put,0.09,0.05,0.08,123.09,90,0.130602595,58,0.161643836,0.363287617
put,0.26,0.2,0.21,122.93,100,0.129483857,11,0.156164384,0.305182729
put,0.41,0.33,0.34,122.93,105,0.129483857,5,0.156164384,0.271247522
put,0.69,0.58,0.64,122.93,110,0.127937792,12,0.15890411,0.239631627
put,1.28,1.16,1.16,122.93,115,0.127937792,28,0.15890411,0.21375298
put,2.42,2.28,2.25,122.93,120,0.127937792,14,0.15890411,0.190071576
put,0.03,0,0.06,125.2,45,0.112929859,24,0.282191781,0.718752813
put,0.03,0,0.12,125.2,47.5,0.112929859,4,0.282191781,0.679690703
put,0.14,0,0.01,125.24,50,0.112315535,4,0.273972603,0.757814922
put,0.07,0,0.05,125.2,55,0.112929859,2,0.282191781,0.628909961
put,0.07,0,0.07,125.2,60,0.112929859,10,0.282191781,0.566410586
put,0.03,0,0.02,125.2,65,0.112929859,5,0.282191781,0.500005
put,0.05,0,0.05,125.2,70,0.112929859,4,0.282191781,0.470708418
put,0.05,0.01,0.02,125.2,75,0.112929859,2,0.282191781,0.41797457
put,0.06,0.01,0.1,125.2,77.5,0.112929859,3,0.282191781,0.402349727
put,0.13,0.05,0.16,123.04,80,0.112358067,6,0.265753425,0.418951123
put,0.14,0.03,0.17,125.2,82.5,0.112929859,5,0.282191781,0.39649041
put,0.1,0.05,0.11,125.2,85,0.112929859,10,0.282191781,0.352545537
put,0.11,0.08,0.15,125.2,87.5,0.112929859,3,0.282191781,0.33203793
put,0.21,0.15,0.22,121.42,90,0.121171746,100,0.249315068,0.341803457
put,0.46,0.26,0.29,120.76,92.5,0.121135058,1,0.257534247,0.367682104
put,0.31,0.24,0.31,121.42,95,0.121171746,4,0.249315068,0.312751013
put,0.46,0.39,0.45,120.76,97.5,0.121135058,3,0.257534247,0.311530322
put,0.43,0.25,0.35,122.93,100,0.120697887,2,0.235616438,0.27954822
put,0.62,0.52,0.53,122.93,105,0.120697887,25,0.235616438,0.247810256
put,1.01,0.88,0.86,122.93,110,0.120697887,10,0.235616438,0.222786093
put,1.72,1.55,1.57,122.93,115,0.120697887,5,0.235616438,0.200813656
put,3,2.82,2.82,122.93,120,0.120697887,25,0.235616438,0.18219812
put,5.15,4.95,4.95,122.93,125,0.120697887,5,0.235616438,0.167061552
put,8.45,8.25,8.16,122.93,130,0.120697887,3,0.235616438,0.160530856
put,13.2,12.4,10.8,125.19,135,0.112266217,73,0.271232877,0.200081241
put,18.2,16.8,15.75,124.76,140,0.107919007,16,0.268493151,0.247077842
put,0.07,0,0.05,125.2,55,0.118220303,2,0.378082192,0.531254688
put,0.06,0.01,0.05,122.32,60,0.115347843,2,0.350684932,0.507817422
put,0.07,0.02,0.07,121.96,65,0.117108419,21,0.342465753,0.464849102
put,0.11,0.04,0.16,125.2,75,0.118220303,1,0.378082192,0.390631094
put,0.32,0.11,0.14,125.9,80,0.118046034,1,0.37260274,0.409185596
put,0.2,0.15,0.27,125.2,85,0.118220303,6,0.378082192,0.331061377
put,0.31,0.24,0.31,122.93,90,0.118811301,1,0.331506849,0.309577217
put,0.43,0.2,0.56,125.2,95,0.118220303,11,0.378082192,0.282477878
put,0.75,0.59,0.68,123.04,100,0.121177382,14,0.361643836,0.270026831
put,1.32,0.82,0.83,122.93,105,0.118811301,7,0.331506849,0.261848202
